video_path,scene,event_type,action_label,subject_id,age_group,gender,lighting,camera_angle,occlusion,resolution,fps,duration_s,fall_start_ts,fall_end_ts,annotation_file,sensor_file,note
videos/livingroom/fall/livingroom_fall_047_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,2.000,0.367,1.368,annotations/action_events/livingroom_fall_047_20260827.json,meta/sensor/livingroom_fall_047_20260827_acc.csv,"source=URFD fall-24-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_048_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,2.000,,,annotations/action_events/livingroom_fall_048_20260827.json,meta/sensor/livingroom_fall_048_20260827_acc.csv,"source=URFD fall-24-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_049_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,2.833,1.468,2.469,annotations/action_events/livingroom_fall_049_20260827.json,meta/sensor/livingroom_fall_049_20260827_acc.csv,"source=URFD fall-25-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_050_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,2.833,,,annotations/action_events/livingroom_fall_050_20260827.json,meta/sensor/livingroom_fall_050_20260827_acc.csv,"source=URFD fall-25-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_051_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,2.033,0.400,1.401,annotations/action_events/livingroom_fall_051_20260827.json,meta/sensor/livingroom_fall_051_20260827_acc.csv,"source=URFD fall-26-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_052_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,2.033,,,annotations/action_events/livingroom_fall_052_20260827.json,meta/sensor/livingroom_fall_052_20260827_acc.csv,"source=URFD fall-26-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_053_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,3.067,1.668,2.669,annotations/action_events/livingroom_fall_053_20260827.json,meta/sensor/livingroom_fall_053_20260827_acc.csv,"source=URFD fall-27-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_054_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,3.067,,,annotations/action_events/livingroom_fall_054_20260827.json,meta/sensor/livingroom_fall_054_20260827_acc.csv,"source=URFD fall-27-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_055_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,2.200,0.867,1.868,annotations/action_events/livingroom_fall_055_20260827.json,meta/sensor/livingroom_fall_055_20260827_acc.csv,"source=URFD fall-28-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_056_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,2.200,,,annotations/action_events/livingroom_fall_056_20260827.json,meta/sensor/livingroom_fall_056_20260827_acc.csv,"source=URFD fall-28-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_057_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,3.300,1.601,2.602,annotations/action_events/livingroom_fall_057_20260827.json,meta/sensor/livingroom_fall_057_20260827_acc.csv,"source=URFD fall-29-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_058_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,3.300,,,annotations/action_events/livingroom_fall_058_20260827.json,meta/sensor/livingroom_fall_058_20260827_acc.csv,"source=URFD fall-29-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_059_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,side_parallel_floor,unknown,640x240,30,2.333,0.800,1.801,annotations/action_events/livingroom_fall_059_20260827.json,meta/sensor/livingroom_fall_059_20260827_acc.csv,"source=URFD fall-30-cam0; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; fall_start/end from urfall-cam0-falls.csv label 0 (falling) / 1 (lying), converted via *-data.csv time_ms"
videos/livingroom/fall/livingroom_fall_060_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,ceiling,unknown,640x240,30,2.333,,,annotations/action_events/livingroom_fall_060_20260827.json,meta/sensor/livingroom_fall_060_20260827_acc.csv,"source=URFD fall-30-cam1; source_scene=indoor laboratory, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=640x240 (below 1280x720 spec; not upsampled); license=CC BY-NC-SA 4.0 academic non-commercial; cam1 has no official per-frame fall labels; cameras are not strictly synchronized; fall_start_ts/fall_end_ts left blank (not copied from cam0)"
videos/livingroom/fall/livingroom_fall_061_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,6.280,1.920,3.200,annotations/action_events/livingroom_fall_061_20260827.json,,"source=Le2i Coffee_room_01/video (1).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 48-80 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_062_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,14.480,8.440,9.520,annotations/action_events/livingroom_fall_062_20260827.json,,"source=Le2i Coffee_room_01/video (10).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 211-238 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_063_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,19.320,15.000,16.160,annotations/action_events/livingroom_fall_063_20260827.json,,"source=Le2i Coffee_room_01/video (11).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 375-404 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_064_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,7.280,2.120,3.000,annotations/action_events/livingroom_fall_064_20260827.json,,"source=Le2i Coffee_room_01/video (12).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 53-75 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_065_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,9.760,3.840,4.600,annotations/action_events/livingroom_fall_065_20260827.json,,"source=Le2i Coffee_room_01/video (13).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 96-115 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_066_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,7.040,2.080,3.040,annotations/action_events/livingroom_fall_066_20260827.json,,"source=Le2i Coffee_room_01/video (14).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 52-76 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_067_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,5.600,1.920,2.920,annotations/action_events/livingroom_fall_067_20260827.json,,"source=Le2i Coffee_room_01/video (15).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 48-73 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_068_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,7.080,1.840,2.600,annotations/action_events/livingroom_fall_068_20260827.json,,"source=Le2i Coffee_room_01/video (16).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 46-65 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_069_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,6.320,0.800,2.280,annotations/action_events/livingroom_fall_069_20260827.json,,"source=Le2i Coffee_room_01/video (17).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 20-57 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_070_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,10.760,6.160,7.360,annotations/action_events/livingroom_fall_070_20260827.json,,"source=Le2i Coffee_room_01/video (18).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 154-184 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_071_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,8.520,3.560,5.160,annotations/action_events/livingroom_fall_071_20260827.json,,"source=Le2i Coffee_room_01/video (19).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 89-129 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_072_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,12.240,7.680,8.760,annotations/action_events/livingroom_fall_072_20260827.json,,"source=Le2i Coffee_room_01/video (2).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 192-219 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_073_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,17.760,13.200,15.000,annotations/action_events/livingroom_fall_073_20260827.json,,"source=Le2i Coffee_room_01/video (20).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 330-375 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_074_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,7.280,3.400,4.040,annotations/action_events/livingroom_fall_074_20260827.json,,"source=Le2i Coffee_room_01/video (21).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 85-101 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_075_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,9.160,5.000,5.600,annotations/action_events/livingroom_fall_075_20260827.json,,"source=Le2i Coffee_room_01/video (22).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 125-140 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_076_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,12.440,8.360,9.760,annotations/action_events/livingroom_fall_076_20260827.json,,"source=Le2i Coffee_room_01/video (23).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 209-244 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_077_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,10.680,8.360,9.400,annotations/action_events/livingroom_fall_077_20260827.json,,"source=Le2i Coffee_room_01/video (24).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 209-235 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_078_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,10.480,5.480,7.160,annotations/action_events/livingroom_fall_078_20260827.json,,"source=Le2i Coffee_room_01/video (25).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 137-179 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_079_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,11.120,0.040,0.080,annotations/action_events/livingroom_fall_079_20260827.json,,"source=Le2i Coffee_room_01/video (26).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 1-2 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox null (no official box at fall-start frame, or not a fall)"
videos/livingroom/fall/livingroom_fall_080_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,10.120,6.520,7.840,annotations/action_events/livingroom_fall_080_20260827.json,,"source=Le2i Coffee_room_01/video (27).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 163-196 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_081_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,7.000,2.360,3.600,annotations/action_events/livingroom_fall_081_20260827.json,,"source=Le2i Coffee_room_01/video (28).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 59-90 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_082_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,13.120,11.880,13.120,annotations/action_events/livingroom_fall_082_20260827.json,,"source=Le2i Coffee_room_01/video (29).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 297-328 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_083_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,12.160,8.920,10.440,annotations/action_events/livingroom_fall_083_20260827.json,,"source=Le2i Coffee_room_01/video (3).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 223-261 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_084_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,5.800,3.200,4.160,annotations/action_events/livingroom_fall_084_20260827.json,,"source=Le2i Coffee_room_01/video (30).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 80-104 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_085_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,10.600,6.320,7.040,annotations/action_events/livingroom_fall_085_20260827.json,,"source=Le2i Coffee_room_01/video (31).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 158-176 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_086_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,12.200,8.240,9.160,annotations/action_events/livingroom_fall_086_20260827.json,,"source=Le2i Coffee_room_01/video (32).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 206-229 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_087_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,9.080,3.480,4.640,annotations/action_events/livingroom_fall_087_20260827.json,,"source=Le2i Coffee_room_01/video (33).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 87-116 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
videos/livingroom/fall/livingroom_fall_088_20260827.mp4,livingroom,fall,fall,unknown,unknown,unknown,unknown,unknown,unknown,320x240,25,16.600,13.240,14.280,annotations/action_events/livingroom_fall_088_20260827.json,,"source=Le2i Coffee_room_01/video (34).avi; source scene=Coffee room, mapped to livingroom; actors=simulated (not elderly); demographics unknown in official files; original_resolution=320x240 (below 1280x720 spec; not upsampled); transcoded to H.264 CRF23, original codec=rawvideo; license=CC BY-NC-SA; DOI 10.25666/DATAUBFC-2024-04-09; fall frames 331-357 from Annotation_files; timestamps=frame/ffprobe_fps (fps=25; dataset README 25 fps); person_bbox = official xmin,ymin,xmax,ymax at fall-start frame"
